Close Year,Date Stamp,Number of Records (copy),Number of Records,Type Desc,Uniq Id,Allegation Desc
2015,5/12/17,1,1,Discourtesy,2892,Word
2015,5/12/17,1,1,Discourtesy,2927,Word
2015,5/12/17,1,1,Discourtesy,2928,Word
2015,5/12/17,1,1,Discourtesy,2929,Word
2015,5/12/17,1,1,Discourtesy,2952,Word
2015,5/12/17,1,1,Discourtesy,2983,Word
2015,5/12/17,1,1,Discourtesy,2984,Word
2015,5/12/17,1,1,Discourtesy,2985,Word
2015,5/12/17,1,1,Discourtesy,2986,Word
2015,5/12/17,1,1,Discourtesy,2988,Word
2015,5/12/17,1,1,Discourtesy,2989,Word
2015,5/12/17,1,1,Discourtesy,2991,Word
2015,5/12/17,1,1,Discourtesy,2992,Word
2015,5/12/17,1,1,Discourtesy,3002,Word
2015,5/12/17,1,1,Discourtesy,3040,Word
2015,5/12/17,1,1,Discourtesy,3094,Word
2015,5/12/17,1,1,Discourtesy,3101,Word
2015,5/12/17,1,1,Discourtesy,3102,Word
2015,5/12/17,1,1,Discourtesy,3146,Word
2015,5/12/17,1,1,Discourtesy,3147,Word
2015,5/12/17,1,1,Discourtesy,3148,Word
2015,5/12/17,1,1,Discourtesy,3149,Word
2015,5/12/17,1,1,Discourtesy,3150,Word
2015,5/12/17,1,1,Discourtesy,3163,Word
2015,5/12/17,1,1,Discourtesy,3170,Word
2015,5/12/17,1,1,Discourtesy,3171,Word
2015,5/12/17,1,1,Discourtesy,3173,Word
2015,5/12/17,1,1,Discourtesy,3209,Word
2015,5/12/17,1,1,Discourtesy,3223,Word
2015,5/12/17,1,1,Discourtesy,3228,Word
2015,5/12/17,1,1,Discourtesy,3259,Word
2015,5/12/17,1,1,Discourtesy,3260,Word
2015,5/12/17,1,1,Discourtesy,3274,Word
2015,5/12/17,1,1,Discourtesy,3279,Word
2015,5/12/17,1,1,Discourtesy,3310,Word
2015,5/12/17,1,1,Discourtesy,3311,Word
2015,5/12/17,1,1,Discourtesy,3312,Word
2015,5/12/17,1,1,Discourtesy,3324,Word
2015,5/12/17,1,1,Discourtesy,3335,Word
2015,5/12/17,1,1,Discourtesy,3370,Word
2015,5/12/17,1,1,Discourtesy,3371,Word
2015,5/12/17,1,1,Discourtesy,3372,Word
2015,5/12/17,1,1,Discourtesy,3373,Word
2016,5/12/17,1,1,Discourtesy,2550,Action
2016,5/12/17,1,1,Discourtesy,2603,Action
2016,5/12/17,1,1,Discourtesy,2613,Action
2016,5/12/17,1,1,Discourtesy,2673,Action
2016,5/12/17,1,1,Discourtesy,2706,Action
2016,5/12/17,1,1,Discourtesy,2713,Action
2016,5/12/17,1,1,Discourtesy,2765,Action
2016,5/12/17,1,1,Discourtesy,2766,Action
2016,5/12/17,1,1,Discourtesy,2822,Action
2016,5/12/17,1,1,Discourtesy,2823,Action
2016,5/12/17,1,1,Discourtesy,2832,Action
2016,5/12/17,1,1,Discourtesy,2882,Action
2016,5/12/17,1,1,Discourtesy,2930,Action
2016,5/12/17,1,1,Discourtesy,2931,Action
2016,5/12/17,1,1,Discourtesy,2933,Action
2016,5/12/17,1,1,Discourtesy,2949,Action
2016,5/12/17,1,1,Discourtesy,2998,Action
2016,5/12/17,1,1,Discourtesy,3043,Action
2016,5/12/17,1,1,Discourtesy,3096,Action
2016,5/12/17,1,1,Discourtesy,3212,Action
2016,5/12/17,1,1,Discourtesy,3213,Action
2016,5/12/17,1,1,Discourtesy,3262,Action
2016,5/12/17,1,1,Discourtesy,3315,Action
2016,5/12/17,1,1,Discourtesy,3339,Action
2016,5/12/17,1,1,Discourtesy,3375,Action
2016,5/12/17,1,1,Discourtesy,3376,Action
2016,5/12/17,1,1,Discourtesy,2664,Demeanor/tone
2016,5/12/17,1,1,Discourtesy,2674,Demeanor/tone
2016,5/12/17,1,1,Discourtesy,2932,Demeanor/tone
2016,5/12/17,1,1,Discourtesy,2551,Gesture
2016,5/12/17,1,1,Discourtesy,2502,Word
2016,5/12/17,1,1,Discourtesy,2548,Word
2016,5/12/17,1,1,Discourtesy,2549,Word
2016,5/12/17,1,1,Discourtesy,2562,Word
2016,5/12/17,1,1,Discourtesy,2568,Word
2016,5/12/17,1,1,Discourtesy,2600,Word
2016,5/12/17,1,1,Discourtesy,2601,Word
2016,5/12/17,1,1,Discourtesy,2602,Word
2016,5/12/17,1,1,Discourtesy,2654,Word
2016,5/12/17,1,1,Discourtesy,2655,Word
2016,5/12/17,1,1,Discourtesy,2656,Word
2016,5/12/17,1,1,Discourtesy,2657,Word
2016,5/12/17,1,1,Discourtesy,2658,Word
2016,5/12/17,1,1,Discourtesy,2659,Word
2016,5/12/17,1,1,Discourtesy,2660,Word
2016,5/12/17,1,1,Discourtesy,2707,Word
2016,5/12/17,1,1,Discourtesy,2708,Word
2016,5/12/17,1,1,Discourtesy,2709,Word
2016,5/12/17,1,1,Discourtesy,2710,Word
2016,5/12/17,1,1,Discourtesy,2711,Word
2016,5/12/17,1,1,Discourtesy,2712,Word
2016,5/12/17,1,1,Discourtesy,2714,Word
2016,5/12/17,1,1,Discourtesy,2730,Word
2016,5/12/17,1,1,Discourtesy,2767,Word
2016,5/12/17,1,1,Discourtesy,2780,Word
2016,5/12/17,1,1,Discourtesy,2790,Word
2016,5/12/17,1,1,Discourtesy,2820,Word
2016,5/12/17,1,1,Discourtesy,2821,Word
2016,5/12/17,1,1,Discourtesy,2831,Word
2016,5/12/17,1,1,Discourtesy,2876,Word
2016,5/12/17,1,1,Discourtesy,2877,Word
2016,5/12/17,1,1,Discourtesy,2878,Word
2016,5/12/17,1,1,Discourtesy,2934,Word
2016,5/12/17,1,1,Discourtesy,2935,Word
2016,5/12/17,1,1,Discourtesy,2936,Word
2016,5/12/17,1,1,Discourtesy,2955,Word
2016,5/12/17,1,1,Discourtesy,2993,Word
2016,5/12/17,1,1,Discourtesy,2994,Word
2016,5/12/17,1,1,Discourtesy,3044,Word
2016,5/12/17,1,1,Discourtesy,3045,Word
2016,5/12/17,1,1,Discourtesy,3046,Word
2016,5/12/17,1,1,Discourtesy,3047,Word
2016,5/12/17,1,1,Discourtesy,3048,Word
2016,5/12/17,1,1,Discourtesy,3066,Word
2016,5/12/17,1,1,Discourtesy,3067,Word
2016,5/12/17,1,1,Discourtesy,3095,Word
2016,5/12/17,1,1,Discourtesy,3097,Word
2016,5/12/17,1,1,Discourtesy,3098,Word
2016,5/12/17,1,1,Discourtesy,3114,Word
2016,5/12/17,1,1,Discourtesy,3152,Word
2016,5/12/17,1,1,Discourtesy,3153,Word
2016,5/12/17,1,1,Discourtesy,3154,Word
2016,5/12/17,1,1,Discourtesy,3155,Word
2016,5/12/17,1,1,Discourtesy,3156,Word
2016,5/12/17,1,1,Discourtesy,3210,Word
2016,5/12/17,1,1,Discourtesy,3211,Word
2016,5/12/17,1,1,Discourtesy,3214,Word
2016,5/12/17,1,1,Discourtesy,3220,Word
2016,5/12/17,1,1,Discourtesy,3226,Word
2016,5/12/17,1,1,Discourtesy,3261,Word
2016,5/12/17,1,1,Discourtesy,3263,Word
2016,5/12/17,1,1,Discourtesy,3264,Word
2016,5/12/17,1,1,Discourtesy,3313,Word
2016,5/12/17,1,1,Discourtesy,3314,Word
2016,5/12/17,1,1,Discourtesy,3316,Word
2016,5/12/17,1,1,Discourtesy,3317,Word
2016,5/12/17,1,1,Discourtesy,3318,Word
2016,5/12/17,1,1,Discourtesy,3319,Word
2016,5/12/17,1,1,Discourtesy,3320,Word
2016,5/12/17,1,1,Discourtesy,3338,Word
2016,5/12/17,1,1,Discourtesy,3340,Word
2016,5/12/17,1,1,Discourtesy,3341,Word
2016,5/12/17,1,1,Discourtesy,3342,Word
2016,5/12/17,1,1,Discourtesy,3343,Word
2016,5/12/17,1,1,Discourtesy,3377,Word
2017,5/12/17,1,1,Discourtesy,2507,Action
2017,5/12/17,1,1,Discourtesy,2768,Action
2017,5/12/17,1,1,Discourtesy,2770,Action
2017,5/12/17,1,1,Discourtesy,2836,Action
2017,5/12/17,1,1,Discourtesy,3049,Action
2017,5/12/17,1,1,Discourtesy,3107,Action
2017,5/12/17,1,1,Discourtesy,3117,Action
2017,5/12/17,1,1,Discourtesy,3321,Action
2017,5/12/17,1,1,Discourtesy,3328,Demeanor/tone
2017,5/12/17,1,1,Discourtesy,3329,Demeanor/tone
2017,5/12/17,1,1,Discourtesy,2959,Gesture
2017,5/12/17,1,1,Discourtesy,2552,Word
2017,5/12/17,1,1,Discourtesy,2556,Word
2017,5/12/17,1,1,Discourtesy,2715,Word
2017,5/12/17,1,1,Discourtesy,2769,Word
2017,5/12/17,1,1,Discourtesy,2771,Word
2017,5/12/17,1,1,Discourtesy,2784,Word
2017,5/12/17,1,1,Discourtesy,2835,Word
2017,5/12/17,1,1,Discourtesy,2898,Word
2017,5/12/17,1,1,Discourtesy,2937,Word
2017,5/12/17,1,1,Discourtesy,2943,Word
2017,5/12/17,1,1,Discourtesy,2958,Word
2017,5/12/17,1,1,Discourtesy,3010,Word
2017,5/12/17,1,1,Discourtesy,3011,Word
2017,5/12/17,1,1,Discourtesy,3012,Word
2017,5/12/17,1,1,Discourtesy,3013,Word
2017,5/12/17,1,1,Discourtesy,3058,Word
2017,5/12/17,1,1,Discourtesy,3118,Word
2017,5/12/17,1,1,Discourtesy,3157,Word
2017,5/12/17,1,1,Discourtesy,3158,Word
2017,5/12/17,1,1,Discourtesy,3166,Word
2017,5/12/17,1,1,Discourtesy,3265,Word
2017,5/12/17,1,1,Discourtesy,3271,Word
2017,5/12/17,1,1,Discourtesy,3277,Word
2017,5/12/17,1,1,Discourtesy,3322,Word
2006,5/12/17,1,1,Force,214,Gun Pointed
2006,5/12/17,1,1,Force,215,Gun Pointed
2006,5/12/17,1,1,Force,148,Hit against inanimate object
2006,5/12/17,1,1,Force,207,Other blunt instrument as a club
2006,5/12/17,1,1,Force,28,Physical force
2006,5/12/17,1,1,Force,44,Physical force
2006,5/12/17,1,1,Force,46,Physical force
2006,5/12/17,1,1,Force,65,Physical force
2006,5/12/17,1,1,Force,70,Physical force
2006,5/12/17,1,1,Force,72,Physical force
2006,5/12/17,1,1,Force,73,Physical force
2006,5/12/17,1,1,Force,105,Physical force
2006,5/12/17,1,1,Force,112,Physical force
2006,5/12/17,1,1,Force,123,Physical force
2006,5/12/17,1,1,Force,124,Physical force
2006,5/12/17,1,1,Force,128,Physical force
2006,5/12/17,1,1,Force,135,Physical force
2006,5/12/17,1,1,Force,137,Physical force
2006,5/12/17,1,1,Force,160,Physical force
2006,5/12/17,1,1,Force,161,Physical force
2006,5/12/17,1,1,Force,163,Physical force
2006,5/12/17,1,1,Force,168,Physical force
2006,5/12/17,1,1,Force,170,Physical force
2006,5/12/17,1,1,Force,174,Physical force
2006,5/12/17,1,1,Force,176,Physical force
2006,5/12/17,1,1,Force,186,Physical force
2006,5/12/17,1,1,Force,197,Physical force
2006,5/12/17,1,1,Force,229,Physical force
2006,5/12/17,1,1,Force,230,Physical force
2006,5/12/17,1,1,Force,241,Physical force
2006,5/12/17,1,1,Force,243,Physical force
2006,5/12/17,1,1,Force,244,Physical force
2006,5/12/17,1,1,Force,263,Physical force
2006,5/12/17,1,1,Force,71,Vehicle
2007,5/12/17,1,1,Force,251,Hit against inanimate object
2007,5/12/17,1,1,Force,13,Other
2007,5/12/17,1,1,Force,1,Physical force
2007,5/12/17,1,1,Force,8,Physical force
2007,5/12/17,1,1,Force,26,Physical force
2007,5/12/17,1,1,Force,52,Physical force
2007,5/12/17,1,1,Force,54,Physical force
2007,5/12/17,1,1,Force,92,Physical force
2007,5/12/17,1,1,Force,111,Physical force
2007,5/12/17,1,1,Force,133,Physical force
2007,5/12/17,1,1,Force,140,Physical force
2007,5/12/17,1,1,Force,157,Physical force
2007,5/12/17,1,1,Force,191,Physical force
2007,5/12/17,1,1,Force,192,Physical force
2007,5/12/17,1,1,Force,212,Physical force
2007,5/12/17,1,1,Force,221,Physical force
2007,5/12/17,1,1,Force,225,Physical force
2007,5/12/17,1,1,Force,253,Physical force
2008,5/12/17,1,1,Force,25,Other
2008,5/12/17,1,1,Force,32,Physical force
2008,5/12/17,1,1,Force,41,Physical force
2008,5/12/17,1,1,Force,42,Physical force
2008,5/12/17,1,1,Force,55,Physical force
2008,5/12/17,1,1,Force,56,Physical force
2008,5/12/17,1,1,Force,75,Physical force
2008,5/12/17,1,1,Force,78,Physical force
2008,5/12/17,1,1,Force,85,Physical force
2008,5/12/17,1,1,Force,91,Physical force
2008,5/12/17,1,1,Force,97,Physical force
2008,5/12/17,1,1,Force,98,Physical force
2008,5/12/17,1,1,Force,117,Physical force
2008,5/12/17,1,1,Force,121,Physical force
2008,5/12/17,1,1,Force,129,Physical force
2008,5/12/17,1,1,Force,146,Physical force
2008,5/12/17,1,1,Force,154,Physical force
2008,5/12/17,1,1,Force,158,Physical force
2008,5/12/17,1,1,Force,159,Physical force
2008,5/12/17,1,1,Force,179,Physical force
2008,5/12/17,1,1,Force,195,Physical force
2008,5/12/17,1,1,Force,198,Physical force
2008,5/12/17,1,1,Force,203,Physical force
2008,5/12/17,1,1,Force,205,Physical force
2008,5/12/17,1,1,Force,206,Physical force
2008,5/12/17,1,1,Force,209,Physical force
2008,5/12/17,1,1,Force,210,Physical force
2008,5/12/17,1,1,Force,227,Physical force
2008,5/12/17,1,1,Force,231,Physical force
2008,5/12/17,1,1,Force,249,Physical force
2009,5/12/17,1,1,Force,16,Gun Pointed
2009,5/12/17,1,1,Force,17,Gun Pointed
2009,5/12/17,1,1,Force,18,Gun Pointed
2009,5/12/17,1,1,Force,19,Gun Pointed
2009,5/12/17,1,1,Force,3,Physical force
2009,5/12/17,1,1,Force,4,Physical force
2009,5/12/17,1,1,Force,6,Physical force
2009,5/12/17,1,1,Force,49,Physical force
2009,5/12/17,1,1,Force,83,Physical force
2009,5/12/17,1,1,Force,109,Physical force
2009,5/12/17,1,1,Force,114,Physical force
2009,5/12/17,1,1,Force,115,Physical force
2009,5/12/17,1,1,Force,127,Physical force
2009,5/12/17,1,1,Force,142,Physical force
2009,5/12/17,1,1,Force,164,Physical force
2009,5/12/17,1,1,Force,177,Physical force
2009,5/12/17,1,1,Force,184,Physical force
2009,5/12/17,1,1,Force,208,Physical force
2009,5/12/17,1,1,Force,238,Physical force
2009,5/12/17,1,1,Force,239,Physical force
2009,5/12/17,1,1,Force,247,Physical force
2009,5/12/17,1,1,Force,255,Physical force
2010,5/12/17,1,1,Force,89,Gun Pointed
2010,5/12/17,1,1,Force,194,Gun Pointed
2010,5/12/17,1,1,Force,130,Nightstick as club (incl asp & baton)
2010,5/12/17,1,1,Force,228,Other
2010,5/12/17,1,1,Force,12,Physical force
2010,5/12/17,1,1,Force,23,Physical force
2010,5/12/17,1,1,Force,36,Physical force
2010,5/12/17,1,1,Force,58,Physical force
2010,5/12/17,1,1,Force,61,Physical force
2010,5/12/17,1,1,Force,64,Physical force
2010,5/12/17,1,1,Force,69,Physical force
2010,5/12/17,1,1,Force,81,Physical force
2010,5/12/17,1,1,Force,84,Physical force
2010,5/12/17,1,1,Force,87,Physical force
2010,5/12/17,1,1,Force,125,Physical force
2010,5/12/17,1,1,Force,132,Physical force
2010,5/12/17,1,1,Force,134,Physical force
2010,5/12/17,1,1,Force,138,Physical force
2010,5/12/17,1,1,Force,141,Physical force
2010,5/12/17,1,1,Force,145,Physical force
2010,5/12/17,1,1,Force,162,Physical force
2010,5/12/17,1,1,Force,211,Physical force
2010,5/12/17,1,1,Force,213,Physical force
2010,5/12/17,1,1,Force,219,Physical force
2010,5/12/17,1,1,Force,259,Physical force
2010,5/12/17,1,1,Force,261,Physical force
2011,5/12/17,1,1,Force,96,Gun Pointed
2011,5/12/17,1,1,Force,9,Physical force
2011,5/12/17,1,1,Force,21,Physical force
2011,5/12/17,1,1,Force,39,Physical force
2011,5/12/17,1,1,Force,79,Physical force
2011,5/12/17,1,1,Force,108,Physical force
2011,5/12/17,1,1,Force,122,Physical force
2011,5/12/17,1,1,Force,131,Physical force
2011,5/12/17,1,1,Force,143,Physical force
2011,5/12/17,1,1,Force,151,Physical force
2011,5/12/17,1,1,Force,171,Physical force
2011,5/12/17,1,1,Force,187,Physical force
2011,5/12/17,1,1,Force,201,Physical force
2011,5/12/17,1,1,Force,202,Physical force
2011,5/12/17,1,1,Force,252,Physical force
2011,5/12/17,1,1,Force,265,Physical force
2012,5/12/17,1,1,Force,15,Physical force
2012,5/12/17,1,1,Force,31,Physical force
2012,5/12/17,1,1,Force,67,Physical force
2012,5/12/17,1,1,Force,82,Physical force
2012,5/12/17,1,1,Force,88,Physical force
2012,5/12/17,1,1,Force,93,Physical force
2012,5/12/17,1,1,Force,144,Physical force
2012,5/12/17,1,1,Force,172,Physical force
2012,5/12/17,1,1,Force,222,Physical force
2012,5/12/17,1,1,Force,232,Physical force
2012,5/12/17,1,1,Force,233,Physical force
2012,5/12/17,1,1,Force,264,Physical force
2012,5/12/17,1,1,Force,266,Physical force
2013,5/12/17,1,1,Force,240,Handcuffs too tight
2013,5/12/17,1,1,Force,14,Physical force
2013,5/12/17,1,1,Force,22,Physical force
2013,5/12/17,1,1,Force,27,Physical force
2013,5/12/17,1,1,Force,37,Physical force
2013,5/12/17,1,1,Force,38,Physical force
2013,5/12/17,1,1,Force,43,Physical force
2013,5/12/17,1,1,Force,48,Physical force
2013,5/12/17,1,1,Force,59,Physical force
2013,5/12/17,1,1,Force,62,Physical force
2013,5/12/17,1,1,Force,66,Physical force
2013,5/12/17,1,1,Force,80,Physical force
2013,5/12/17,1,1,Force,102,Physical force
2013,5/12/17,1,1,Force,103,Physical force
2013,5/12/17,1,1,Force,110,Physical force
2013,5/12/17,1,1,Force,136,Physical force
2013,5/12/17,1,1,Force,167,Physical force
2013,5/12/17,1,1,Force,188,Physical force
2013,5/12/17,1,1,Force,234,Physical force
2013,5/12/17,1,1,Force,235,Physical force
2013,5/12/17,1,1,Force,236,Physical force
2013,5/12/17,1,1,Force,245,Physical force
2013,5/12/17,1,1,Force,246,Physical force
2013,5/12/17,1,1,Force,256,Physical force
2013,5/12/17,1,1,Force,260,Physical force
2013,5/12/17,1,1,Force,262,Physical force
2014,5/12/17,1,1,Force,94,Chokehold
2014,5/12/17,1,1,Force,10,Physical force
2014,5/12/17,1,1,Force,11,Physical force
2014,5/12/17,1,1,Force,34,Physical force
2014,5/12/17,1,1,Force,63,Physical force
2014,5/12/17,1,1,Force,74,Physical force
2014,5/12/17,1,1,Force,76,Physical force
2014,5/12/17,1,1,Force,99,Physical force
2014,5/12/17,1,1,Force,100,Physical force
2014,5/12/17,1,1,Force,101,Physical force
2014,5/12/17,1,1,Force,104,Physical force
2014,5/12/17,1,1,Force,113,Physical force
2014,5/12/17,1,1,Force,155,Physical force
2014,5/12/17,1,1,Force,165,Physical force
2014,5/12/17,1,1,Force,166,Physical force
2014,5/12/17,1,1,Force,169,Physical force
2014,5/12/17,1,1,Force,181,Physical force
2014,5/12/17,1,1,Force,204,Physical force
2014,5/12/17,1,1,Force,223,Physical force
2014,5/12/17,1,1,Force,254,Physical force
2014,5/12/17,1,1,Force,106,Vehicle
2015,5/12/17,1,1,Force,95,Hit against inanimate object
2015,5/12/17,1,1,Force,185,Hit against inanimate object
2015,5/12/17,1,1,Force,2,Physical force
2015,5/12/17,1,1,Force,7,Physical force
2015,5/12/17,1,1,Force,24,Physical force
2015,5/12/17,1,1,Force,29,Physical force
2015,5/12/17,1,1,Force,30,Physical force
2015,5/12/17,1,1,Force,40,Physical force
2015,5/12/17,1,1,Force,45,Physical force
2015,5/12/17,1,1,Force,51,Physical force
2015,5/12/17,1,1,Force,53,Physical force
2015,5/12/17,1,1,Force,90,Physical force
2015,5/12/17,1,1,Force,149,Physical force
2015,5/12/17,1,1,Force,150,Physical force
2015,5/12/17,1,1,Force,173,Physical force
2015,5/12/17,1,1,Force,183,Physical force
2015,5/12/17,1,1,Force,189,Physical force
2015,5/12/17,1,1,Force,190,Physical force
2015,5/12/17,1,1,Force,217,Physical force
2015,5/12/17,1,1,Force,218,Physical force
2015,5/12/17,1,1,Force,250,Physical force
2016,5/12/17,1,1,Force,116,Gun Pointed
2016,5/12/17,1,1,Force,193,Handcuffs too tight
2016,5/12/17,1,1,Force,216,Hit against inanimate object
2016,5/12/17,1,1,Force,5,Physical force
2016,5/12/17,1,1,Force,20,Physical force
2016,5/12/17,1,1,Force,33,Physical force
2016,5/12/17,1,1,Force,35,Physical force
2016,5/12/17,1,1,Force,47,Physical force
2016,5/12/17,1,1,Force,50,Physical force
2016,5/12/17,1,1,Force,57,Physical force
2016,5/12/17,1,1,Force,68,Physical force
2016,5/12/17,1,1,Force,77,Physical force
2016,5/12/17,1,1,Force,118,Physical force
2016,5/12/17,1,1,Force,119,Physical force
2016,5/12/17,1,1,Force,126,Physical force
2016,5/12/17,1,1,Force,139,Physical force
2016,5/12/17,1,1,Force,147,Physical force
2016,5/12/17,1,1,Force,152,Physical force
2016,5/12/17,1,1,Force,153,Physical force
2016,5/12/17,1,1,Force,156,Physical force
2016,5/12/17,1,1,Force,175,Physical force
2016,5/12/17,1,1,Force,178,Physical force
2016,5/12/17,1,1,Force,180,Physical force
2016,5/12/17,1,1,Force,182,Physical force
2016,5/12/17,1,1,Force,196,Physical force
2016,5/12/17,1,1,Force,199,Physical force
2016,5/12/17,1,1,Force,200,Physical force
2016,5/12/17,1,1,Force,220,Physical force
2016,5/12/17,1,1,Force,226,Physical force
2016,5/12/17,1,1,Force,237,Physical force
2016,5/12/17,1,1,Force,248,Physical force
2016,5/12/17,1,1,Force,257,Physical force
2016,5/12/17,1,1,Force,258,Physical force
2017,5/12/17,1,1,Force,120,Hit against inanimate object
2017,5/12/17,1,1,Force,60,Physical force
2017,5/12/17,1,1,Force,86,Physical force
2017,5/12/17,1,1,Force,107,Physical force
2017,5/12/17,1,1,Force,224,Physical force
2017,5/12/17,1,1,Force,242,Physical force
2006,5/12/17,1,1,Offensive Language,3457,Race
2006,5/12/17,1,1,Offensive Language,3472,Race
2008,5/12/17,1,1,Offensive Language,3443,Ethnicity
2008,5/12/17,1,1,Offensive Language,3463,Ethnicity
2008,5/12/17,1,1,Offensive Language,3441,Gender
2008,5/12/17,1,1,Offensive Language,3481,Gender
2008,5/12/17,1,1,Offensive Language,3383,Race
2008,5/12/17,1,1,Offensive Language,3488,Race
2008,5/12/17,1,1,Offensive Language,3398,Religion
2009,5/12/17,1,1,Offensive Language,3380,Ethnicity
2009,5/12/17,1,1,Offensive Language,3396,Ethnicity
2009,5/12/17,1,1,Offensive Language,3390,Race
2009,5/12/17,1,1,Offensive Language,3399,Race
2009,5/12/17,1,1,Offensive Language,3427,Race
2009,5/12/17,1,1,Offensive Language,3450,Race
2009,5/12/17,1,1,Offensive Language,3454,Race
2009,5/12/17,1,1,Offensive Language,3428,Religion
2010,5/12/17,1,1,Offensive Language,3404,Ethnicity
2010,5/12/17,1,1,Offensive Language,3412,Ethnicity
2010,5/12/17,1,1,Offensive Language,3418,Ethnicity
2010,5/12/17,1,1,Offensive Language,3425,Ethnicity
2010,5/12/17,1,1,Offensive Language,3429,Ethnicity
2010,5/12/17,1,1,Offensive Language,3440,Ethnicity
2010,5/12/17,1,1,Offensive Language,3381,Race
2010,5/12/17,1,1,Offensive Language,3389,Race
2010,5/12/17,1,1,Offensive Language,3401,Race
2010,5/12/17,1,1,Offensive Language,3417,Religion
2010,5/12/17,1,1,Offensive Language,3419,Religion
2011,5/12/17,1,1,Offensive Language,3395,Ethnicity
2011,5/12/17,1,1,Offensive Language,3435,Ethnicity
2011,5/12/17,1,1,Offensive Language,3451,Ethnicity
2011,5/12/17,1,1,Offensive Language,3452,Ethnicity
2011,5/12/17,1,1,Offensive Language,3464,Ethnicity
2011,5/12/17,1,1,Offensive Language,3485,Ethnicity
2011,5/12/17,1,1,Offensive Language,3385,Other
2011,5/12/17,1,1,Offensive Language,3456,Other
2011,5/12/17,1,1,Offensive Language,3391,Race
2011,5/12/17,1,1,Offensive Language,3403,Race
2011,5/12/17,1,1,Offensive Language,3420,Race
2011,5/12/17,1,1,Offensive Language,3436,Race
2011,5/12/17,1,1,Offensive Language,3480,Race
2011,5/12/17,1,1,Offensive Language,3482,Race
2011,5/12/17,1,1,Offensive Language,3487,Race
2011,5/12/17,1,1,Offensive Language,3392,Religion
2011,5/12/17,1,1,Offensive Language,3386,Sexual orientation
2012,5/12/17,1,1,Offensive Language,3410,Ethnicity
2012,5/12/17,1,1,Offensive Language,3486,Ethnicity
2012,5/12/17,1,1,Offensive Language,3473,Other
2012,5/12/17,1,1,Offensive Language,3382,Race
2012,5/12/17,1,1,Offensive Language,3411,Race
2013,5/12/17,1,1,Offensive Language,3437,Ethnicity
2013,5/12/17,1,1,Offensive Language,3444,Ethnicity
2013,5/12/17,1,1,Offensive Language,3453,Ethnicity
2013,5/12/17,1,1,Offensive Language,3474,Ethnicity
2013,5/12/17,1,1,Offensive Language,3475,Gender
2013,5/12/17,1,1,Offensive Language,3489,Gender
2013,5/12/17,1,1,Offensive Language,3378,Race
2013,5/12/17,1,1,Offensive Language,3413,Race
2013,5/12/17,1,1,Offensive Language,3414,Race
2013,5/12/17,1,1,Offensive Language,3458,Race
2013,5/12/17,1,1,Offensive Language,3387,Sexual orientation
2014,5/12/17,1,1,Offensive Language,3397,Ethnicity
2014,5/12/17,1,1,Offensive Language,3408,Ethnicity
2014,5/12/17,1,1,Offensive Language,3409,Ethnicity
2014,5/12/17,1,1,Offensive Language,3483,Ethnicity
2014,5/12/17,1,1,Offensive Language,3434,Other
2014,5/12/17,1,1,Offensive Language,3449,Other
2014,5/12/17,1,1,Offensive Language,3471,Physical disability
2014,5/12/17,1,1,Offensive Language,3384,Race
2014,5/12/17,1,1,Offensive Language,3400,Race
2014,5/12/17,1,1,Offensive Language,3402,Race
2014,5/12/17,1,1,Offensive Language,3455,Race
2014,5/12/17,1,1,Offensive Language,3460,Race
2014,5/12/17,1,1,Offensive Language,3462,Race
2014,5/12/17,1,1,Offensive Language,3465,Race
2014,5/12/17,1,1,Offensive Language,3445,Sexual orientation
2015,5/12/17,1,1,Offensive Language,3393,Ethnicity
2015,5/12/17,1,1,Offensive Language,3405,Ethnicity
2015,5/12/17,1,1,Offensive Language,3430,Ethnicity
2015,5/12/17,1,1,Offensive Language,3479,Ethnicity
2015,5/12/17,1,1,Offensive Language,3490,Ethnicity
2015,5/12/17,1,1,Offensive Language,3406,Gender
2015,5/12/17,1,1,Offensive Language,3459,Gender
2015,5/12/17,1,1,Offensive Language,3422,Race
2015,5/12/17,1,1,Offensive Language,3424,Race
2015,5/12/17,1,1,Offensive Language,3431,Race
2015,5/12/17,1,1,Offensive Language,3432,Race
2015,5/12/17,1,1,Offensive Language,3438,Race
2015,5/12/17,1,1,Offensive Language,3448,Race
2015,5/12/17,1,1,Offensive Language,3476,Race
2015,5/12/17,1,1,Offensive Language,3477,Race
2015,5/12/17,1,1,Offensive Language,3491,Race
2015,5/12/17,1,1,Offensive Language,3394,Religion
