Close Year,Date Stamp,Full Investigation,Number of Records (copy),Number of Records,Uniq Id
2006,5/12/17,Not Fully Investigated,1,1,1158
2006,5/12/17,Not Fully Investigated,1,1,1160
2006,5/12/17,Not Fully Investigated,1,1,1163
2006,5/12/17,Not Fully Investigated,1,1,1164
2006,5/12/17,Not Fully Investigated,1,1,1165
2006,5/12/17,Not Fully Investigated,1,1,1166
2006,5/12/17,Not Fully Investigated,1,1,1167
2006,5/12/17,Not Fully Investigated,1,1,1168
2006,5/12/17,Not Fully Investigated,1,1,1169
2006,5/12/17,Not Fully Investigated,1,1,1172
2006,5/12/17,Not Fully Investigated,1,1,1180
2006,5/12/17,Not Fully Investigated,1,1,1182
2006,5/12/17,Not Fully Investigated,1,1,1191
2006,5/12/17,Not Fully Investigated,1,1,1196
2006,5/12/17,Not Fully Investigated,1,1,1227
2006,5/12/17,Not Fully Investigated,1,1,1231
2006,5/12/17,Not Fully Investigated,1,1,1232
2006,5/12/17,Not Fully Investigated,1,1,1233
2006,5/12/17,Not Fully Investigated,1,1,1234
2006,5/12/17,Not Fully Investigated,1,1,1235
2006,5/12/17,Not Fully Investigated,1,1,1236
2006,5/12/17,Not Fully Investigated,1,1,1237
2006,5/12/17,Not Fully Investigated,1,1,1239
2006,5/12/17,Not Fully Investigated,1,1,1240
2006,5/12/17,Not Fully Investigated,1,1,1242
2006,5/12/17,Not Fully Investigated,1,1,1247
2006,5/12/17,Not Fully Investigated,1,1,1254
2006,5/12/17,Not Fully Investigated,1,1,1256
2006,5/12/17,Not Fully Investigated,1,1,1257
2006,5/12/17,Not Fully Investigated,1,1,1259
2006,5/12/17,Not Fully Investigated,1,1,1261
2006,5/12/17,Not Fully Investigated,1,1,1265
2006,5/12/17,Not Fully Investigated,1,1,1267
2006,5/12/17,Not Fully Investigated,1,1,1269
2006,5/12/17,Not Fully Investigated,1,1,1270
2006,5/12/17,Not Fully Investigated,1,1,1271
2006,5/12/17,Not Fully Investigated,1,1,1273
2006,5/12/17,Not Fully Investigated,1,1,1274
2006,5/12/17,Not Fully Investigated,1,1,1277
2006,5/12/17,Not Fully Investigated,1,1,1278
2006,5/12/17,Not Fully Investigated,1,1,1282
2006,5/12/17,Not Fully Investigated,1,1,1285
2006,5/12/17,Not Fully Investigated,1,1,1288
2006,5/12/17,Not Fully Investigated,1,1,1290
2006,5/12/17,Not Fully Investigated,1,1,1292
2006,5/12/17,Not Fully Investigated,1,1,1293
2006,5/12/17,Not Fully Investigated,1,1,1295
2006,5/12/17,Not Fully Investigated,1,1,1296
2006,5/12/17,Not Fully Investigated,1,1,1297
2006,5/12/17,Not Fully Investigated,1,1,1298
2006,5/12/17,Not Fully Investigated,1,1,1299
2006,5/12/17,Not Fully Investigated,1,1,1301
2006,5/12/17,Not Fully Investigated,1,1,1302
2006,5/12/17,Not Fully Investigated,1,1,1303
2006,5/12/17,Not Fully Investigated,1,1,1308
2006,5/12/17,Not Fully Investigated,1,1,1310
2006,5/12/17,Not Fully Investigated,1,1,1311
2006,5/12/17,Not Fully Investigated,1,1,1312
2006,5/12/17,Not Fully Investigated,1,1,1313
2006,5/12/17,Not Fully Investigated,1,1,1314
2006,5/12/17,Not Fully Investigated,1,1,1316
2006,5/12/17,Not Fully Investigated,1,1,1317
2006,5/12/17,Not Fully Investigated,1,1,1325
2006,5/12/17,Not Fully Investigated,1,1,1326
2006,5/12/17,Not Fully Investigated,1,1,1327
2006,5/12/17,Not Fully Investigated,1,1,1330
2006,5/12/17,Not Fully Investigated,1,1,1331
2006,5/12/17,Not Fully Investigated,1,1,1332
2006,5/12/17,Not Fully Investigated,1,1,1333
2006,5/12/17,Not Fully Investigated,1,1,1337
2006,5/12/17,Not Fully Investigated,1,1,1338
2006,5/12/17,Not Fully Investigated,1,1,1341
2006,5/12/17,Not Fully Investigated,1,1,1343
2006,5/12/17,Not Fully Investigated,1,1,1345
2006,5/12/17,Not Fully Investigated,1,1,1346
2006,5/12/17,Not Fully Investigated,1,1,1347
2006,5/12/17,Not Fully Investigated,1,1,1350
2006,5/12/17,Not Fully Investigated,1,1,1352
2006,5/12/17,Not Fully Investigated,1,1,1353
2006,5/12/17,Not Fully Investigated,1,1,1354
2006,5/12/17,Not Fully Investigated,1,1,1358
2006,5/12/17,Not Fully Investigated,1,1,1359
2006,5/12/17,Not Fully Investigated,1,1,1361
2006,5/12/17,Not Fully Investigated,1,1,1362
2006,5/12/17,Not Fully Investigated,1,1,1363
2006,5/12/17,Not Fully Investigated,1,1,1364
2006,5/12/17,Not Fully Investigated,1,1,1365
2006,5/12/17,Not Fully Investigated,1,1,1367
2006,5/12/17,Not Fully Investigated,1,1,1368
2006,5/12/17,Not Fully Investigated,1,1,1369
2006,5/12/17,Not Fully Investigated,1,1,1370
2006,5/12/17,Not Fully Investigated,1,1,1371
2006,5/12/17,Not Fully Investigated,1,1,1372
2006,5/12/17,Not Fully Investigated,1,1,1373
2006,5/12/17,Not Fully Investigated,1,1,1376
2006,5/12/17,Not Fully Investigated,1,1,1377
2006,5/12/17,Not Fully Investigated,1,1,1378
2006,5/12/17,Not Fully Investigated,1,1,1379
2006,5/12/17,Not Fully Investigated,1,1,1380
2006,5/12/17,Not Fully Investigated,1,1,1382
2006,5/12/17,Not Fully Investigated,1,1,1383
2006,5/12/17,Not Fully Investigated,1,1,1385
2006,5/12/17,Not Fully Investigated,1,1,1386
2006,5/12/17,Not Fully Investigated,1,1,1387
2006,5/12/17,Not Fully Investigated,1,1,1389
2006,5/12/17,Not Fully Investigated,1,1,1390
2006,5/12/17,Not Fully Investigated,1,1,1391
2006,5/12/17,Not Fully Investigated,1,1,1392
2006,5/12/17,Not Fully Investigated,1,1,1396
2006,5/12/17,Not Fully Investigated,1,1,1398
2006,5/12/17,Not Fully Investigated,1,1,1399
2006,5/12/17,Not Fully Investigated,1,1,1401
2006,5/12/17,Not Fully Investigated,1,1,1402
2006,5/12/17,Not Fully Investigated,1,1,1403
2006,5/12/17,Not Fully Investigated,1,1,1404
2006,5/12/17,Not Fully Investigated,1,1,1405
2006,5/12/17,Not Fully Investigated,1,1,1406
2006,5/12/17,Not Fully Investigated,1,1,1407
2006,5/12/17,Not Fully Investigated,1,1,1408
2006,5/12/17,Not Fully Investigated,1,1,1410
2006,5/12/17,Not Fully Investigated,1,1,1411
2006,5/12/17,Not Fully Investigated,1,1,1413
2006,5/12/17,Not Fully Investigated,1,1,1415
2006,5/12/17,Not Fully Investigated,1,1,1416
2006,5/12/17,Not Fully Investigated,1,1,1417
2006,5/12/17,Not Fully Investigated,1,1,1420
2006,5/12/17,Not Fully Investigated,1,1,1421
2006,5/12/17,Not Fully Investigated,1,1,1422
2006,5/12/17,Not Fully Investigated,1,1,1426
2006,5/12/17,Not Fully Investigated,1,1,1429
2006,5/12/17,Not Fully Investigated,1,1,1430
2006,5/12/17,Not Fully Investigated,1,1,1432
2006,5/12/17,Not Fully Investigated,1,1,1433
2006,5/12/17,Not Fully Investigated,1,1,1437
2006,5/12/17,Not Fully Investigated,1,1,1439
2006,5/12/17,Not Fully Investigated,1,1,1440
2006,5/12/17,Not Fully Investigated,1,1,1443
2006,5/12/17,Not Fully Investigated,1,1,1444
2006,5/12/17,Not Fully Investigated,1,1,1445
2006,5/12/17,Not Fully Investigated,1,1,1446
2006,5/12/17,Not Fully Investigated,1,1,1448
2006,5/12/17,Not Fully Investigated,1,1,1449
2006,5/12/17,Not Fully Investigated,1,1,1452
2006,5/12/17,Not Fully Investigated,1,1,1453
2006,5/12/17,Not Fully Investigated,1,1,1455
2006,5/12/17,Not Fully Investigated,1,1,1456
2006,5/12/17,Not Fully Investigated,1,1,1457
2006,5/12/17,Not Fully Investigated,1,1,1460
2006,5/12/17,Not Fully Investigated,1,1,1469
2006,5/12/17,Not Fully Investigated,1,1,1470
2006,5/12/17,Not Fully Investigated,1,1,1502
2006,5/12/17,Not Fully Investigated,1,1,1505
2006,5/12/17,Not Fully Investigated,1,1,1506
2006,5/12/17,Not Fully Investigated,1,1,1510
2006,5/12/17,Not Fully Investigated,1,1,1514
2006,5/12/17,Not Fully Investigated,1,1,1515
2006,5/12/17,Not Fully Investigated,1,1,1518
2006,5/12/17,Not Fully Investigated,1,1,1523
2006,5/12/17,Not Fully Investigated,1,1,1524
2006,5/12/17,Not Fully Investigated,1,1,1526
2006,5/12/17,Not Fully Investigated,1,1,1527
2006,5/12/17,Not Fully Investigated,1,1,1528
2006,5/12/17,Not Fully Investigated,1,1,1529
2006,5/12/17,Not Fully Investigated,1,1,1533
2006,5/12/17,Not Fully Investigated,1,1,1537
2006,5/12/17,Not Fully Investigated,1,1,1540
2006,5/12/17,Not Fully Investigated,1,1,1542
2006,5/12/17,Not Fully Investigated,1,1,1546
2006,5/12/17,Not Fully Investigated,1,1,1547
2006,5/12/17,Not Fully Investigated,1,1,1549
2006,5/12/17,Not Fully Investigated,1,1,1551
2006,5/12/17,Not Fully Investigated,1,1,1553
2006,5/12/17,Not Fully Investigated,1,1,1556
2006,5/12/17,Not Fully Investigated,1,1,1559
2006,5/12/17,Not Fully Investigated,1,1,1561
2006,5/12/17,Not Fully Investigated,1,1,1563
2006,5/12/17,Not Fully Investigated,1,1,1573
2006,5/12/17,Not Fully Investigated,1,1,1574
2006,5/12/17,Not Fully Investigated,1,1,1576
2006,5/12/17,Not Fully Investigated,1,1,1582
2006,5/12/17,Not Fully Investigated,1,1,1583
2006,5/12/17,Not Fully Investigated,1,1,1584
2006,5/12/17,Not Fully Investigated,1,1,1585
2006,5/12/17,Not Fully Investigated,1,1,1586
2006,5/12/17,Not Fully Investigated,1,1,1591
2006,5/12/17,Not Fully Investigated,1,1,1593
2006,5/12/17,Not Fully Investigated,1,1,1597
2006,5/12/17,Not Fully Investigated,1,1,1599
2006,5/12/17,Not Fully Investigated,1,1,1601
2006,5/12/17,Not Fully Investigated,1,1,1602
2006,5/12/17,Not Fully Investigated,1,1,1604
2006,5/12/17,Not Fully Investigated,1,1,1606
2006,5/12/17,Not Fully Investigated,1,1,1608
2006,5/12/17,Not Fully Investigated,1,1,1609
2006,5/12/17,Not Fully Investigated,1,1,1610
2006,5/12/17,Not Fully Investigated,1,1,1612
2006,5/12/17,Not Fully Investigated,1,1,1613
2006,5/12/17,Not Fully Investigated,1,1,1614
2006,5/12/17,Not Fully Investigated,1,1,1617
2006,5/12/17,Not Fully Investigated,1,1,1619
2006,5/12/17,Not Fully Investigated,1,1,1620
2006,5/12/17,Not Fully Investigated,1,1,1621
2006,5/12/17,Not Fully Investigated,1,1,1623
2006,5/12/17,Not Fully Investigated,1,1,1625
2006,5/12/17,Not Fully Investigated,1,1,1626
2006,5/12/17,Not Fully Investigated,1,1,1627
2006,5/12/17,Not Fully Investigated,1,1,1629
2006,5/12/17,Not Fully Investigated,1,1,1630
2006,5/12/17,Not Fully Investigated,1,1,1632
2006,5/12/17,Not Fully Investigated,1,1,1633
2006,5/12/17,Not Fully Investigated,1,1,1634
2006,5/12/17,Not Fully Investigated,1,1,1635
2006,5/12/17,Not Fully Investigated,1,1,1636
2006,5/12/17,Not Fully Investigated,1,1,1638
2006,5/12/17,Not Fully Investigated,1,1,1639
2006,5/12/17,Not Fully Investigated,1,1,1641
2006,5/12/17,Not Fully Investigated,1,1,1643
2006,5/12/17,Not Fully Investigated,1,1,1647
2006,5/12/17,Not Fully Investigated,1,1,1650
2006,5/12/17,Not Fully Investigated,1,1,1652
2006,5/12/17,Not Fully Investigated,1,1,1655
2006,5/12/17,Not Fully Investigated,1,1,1656
2006,5/12/17,Not Fully Investigated,1,1,1657
2006,5/12/17,Not Fully Investigated,1,1,1659
2006,5/12/17,Not Fully Investigated,1,1,1660
2006,5/12/17,Not Fully Investigated,1,1,1663
2006,5/12/17,Not Fully Investigated,1,1,1664
2006,5/12/17,Not Fully Investigated,1,1,1665
2006,5/12/17,Not Fully Investigated,1,1,1666
2006,5/12/17,Not Fully Investigated,1,1,1667
2006,5/12/17,Not Fully Investigated,1,1,1668
2006,5/12/17,Not Fully Investigated,1,1,1669
2006,5/12/17,Not Fully Investigated,1,1,1670
2006,5/12/17,Not Fully Investigated,1,1,1671
2006,5/12/17,Not Fully Investigated,1,1,1672
2006,5/12/17,Not Fully Investigated,1,1,1674
2006,5/12/17,Not Fully Investigated,1,1,1676
2006,5/12/17,Not Fully Investigated,1,1,1677
2006,5/12/17,Not Fully Investigated,1,1,1679
2006,5/12/17,Not Fully Investigated,1,1,1680
2006,5/12/17,Not Fully Investigated,1,1,1681
2006,5/12/17,Not Fully Investigated,1,1,1682
2006,5/12/17,Not Fully Investigated,1,1,1683
2006,5/12/17,Not Fully Investigated,1,1,1684
2006,5/12/17,Not Fully Investigated,1,1,1685
2006,5/12/17,Not Fully Investigated,1,1,1686
2006,5/12/17,Not Fully Investigated,1,1,1687
2006,5/12/17,Not Fully Investigated,1,1,1688
2006,5/12/17,Not Fully Investigated,1,1,1689
2006,5/12/17,Not Fully Investigated,1,1,1691
2006,5/12/17,Not Fully Investigated,1,1,1692
2006,5/12/17,Not Fully Investigated,1,1,1693
2006,5/12/17,Not Fully Investigated,1,1,1694
2006,5/12/17,Not Fully Investigated,1,1,1697
2006,5/12/17,Not Fully Investigated,1,1,1699
2006,5/12/17,Not Fully Investigated,1,1,1701
2006,5/12/17,Not Fully Investigated,1,1,1704
2006,5/12/17,Not Fully Investigated,1,1,1705
2006,5/12/17,Not Fully Investigated,1,1,1706
2006,5/12/17,Not Fully Investigated,1,1,1707
2006,5/12/17,Not Fully Investigated,1,1,1708
2006,5/12/17,Not Fully Investigated,1,1,1709
2006,5/12/17,Not Fully Investigated,1,1,1710
2006,5/12/17,Not Fully Investigated,1,1,1711
2006,5/12/17,Not Fully Investigated,1,1,1712
2006,5/12/17,Not Fully Investigated,1,1,1713
2006,5/12/17,Not Fully Investigated,1,1,1717
2006,5/12/17,Not Fully Investigated,1,1,1718
2006,5/12/17,Not Fully Investigated,1,1,1724
2006,5/12/17,Not Fully Investigated,1,1,1725
2006,5/12/17,Not Fully Investigated,1,1,1726
2006,5/12/17,Not Fully Investigated,1,1,1728
2006,5/12/17,Not Fully Investigated,1,1,1729
2006,5/12/17,Not Fully Investigated,1,1,1730
2006,5/12/17,Not Fully Investigated,1,1,1732
2006,5/12/17,Not Fully Investigated,1,1,1734
2006,5/12/17,Not Fully Investigated,1,1,1735
2006,5/12/17,Not Fully Investigated,1,1,1737
2006,5/12/17,Not Fully Investigated,1,1,1743
2006,5/12/17,Not Fully Investigated,1,1,1747
2006,5/12/17,Not Fully Investigated,1,1,1748
2006,5/12/17,Not Fully Investigated,1,1,1751
2006,5/12/17,Not Fully Investigated,1,1,1752
2006,5/12/17,Not Fully Investigated,1,1,1759
2006,5/12/17,Not Fully Investigated,1,1,1769
2006,5/12/17,Not Fully Investigated,1,1,1780
2006,5/12/17,Not Fully Investigated,1,1,1786
2006,5/12/17,Not Fully Investigated,1,1,1797
2006,5/12/17,Not Fully Investigated,1,1,1800
2006,5/12/17,Not Fully Investigated,1,1,1806
2006,5/12/17,Not Fully Investigated,1,1,1808
2006,5/12/17,Not Fully Investigated,1,1,1809
2006,5/12/17,Not Fully Investigated,1,1,1814
2006,5/12/17,Not Fully Investigated,1,1,1819
2006,5/12/17,Not Fully Investigated,1,1,1821
2006,5/12/17,Not Fully Investigated,1,1,1822
2006,5/12/17,Not Fully Investigated,1,1,1823
2006,5/12/17,Not Fully Investigated,1,1,1825
2006,5/12/17,Not Fully Investigated,1,1,1826
2006,5/12/17,Not Fully Investigated,1,1,1830
2006,5/12/17,Not Fully Investigated,1,1,1832
2006,5/12/17,Not Fully Investigated,1,1,1834
2006,5/12/17,Not Fully Investigated,1,1,1836
2006,5/12/17,Not Fully Investigated,1,1,1841
2006,5/12/17,Not Fully Investigated,1,1,1843
2006,5/12/17,Not Fully Investigated,1,1,1847
2006,5/12/17,Not Fully Investigated,1,1,1848
2006,5/12/17,Not Fully Investigated,1,1,1849
2006,5/12/17,Not Fully Investigated,1,1,1854
2006,5/12/17,Not Fully Investigated,1,1,1856
2006,5/12/17,Not Fully Investigated,1,1,1860
2006,5/12/17,Not Fully Investigated,1,1,1862
2006,5/12/17,Not Fully Investigated,1,1,1863
2006,5/12/17,Not Fully Investigated,1,1,1867
2006,5/12/17,Not Fully Investigated,1,1,1869
2006,5/12/17,Not Fully Investigated,1,1,1871
2006,5/12/17,Not Fully Investigated,1,1,1876
2006,5/12/17,Not Fully Investigated,1,1,1879
2006,5/12/17,Not Fully Investigated,1,1,1881
2006,5/12/17,Not Fully Investigated,1,1,1884
2006,5/12/17,Not Fully Investigated,1,1,1891
2006,5/12/17,Not Fully Investigated,1,1,1895
2006,5/12/17,Not Fully Investigated,1,1,1897
2006,5/12/17,Not Fully Investigated,1,1,1901
2006,5/12/17,Not Fully Investigated,1,1,1904
2006,5/12/17,Not Fully Investigated,1,1,1905
2006,5/12/17,Not Fully Investigated,1,1,1907
2006,5/12/17,Not Fully Investigated,1,1,1909
2006,5/12/17,Not Fully Investigated,1,1,1911
2006,5/12/17,Not Fully Investigated,1,1,1913
2006,5/12/17,Not Fully Investigated,1,1,1915
2006,5/12/17,Not Fully Investigated,1,1,1916
2006,5/12/17,Not Fully Investigated,1,1,1917
2006,5/12/17,Not Fully Investigated,1,1,1920
2006,5/12/17,Not Fully Investigated,1,1,1922
2006,5/12/17,Not Fully Investigated,1,1,1923
2006,5/12/17,Not Fully Investigated,1,1,1925
2006,5/12/17,Not Fully Investigated,1,1,1926
2006,5/12/17,Not Fully Investigated,1,1,1929
2006,5/12/17,Not Fully Investigated,1,1,1932
2006,5/12/17,Not Fully Investigated,1,1,1934
2006,5/12/17,Not Fully Investigated,1,1,1935
2006,5/12/17,Not Fully Investigated,1,1,1936
2006,5/12/17,Not Fully Investigated,1,1,1937
2006,5/12/17,Not Fully Investigated,1,1,1943
2006,5/12/17,Not Fully Investigated,1,1,1944
2006,5/12/17,Not Fully Investigated,1,1,1945
2006,5/12/17,Not Fully Investigated,1,1,1948
2006,5/12/17,Not Fully Investigated,1,1,1950
2006,5/12/17,Not Fully Investigated,1,1,1951
2006,5/12/17,Not Fully Investigated,1,1,1953
2006,5/12/17,Not Fully Investigated,1,1,1954
2006,5/12/17,Not Fully Investigated,1,1,1959
2006,5/12/17,Not Fully Investigated,1,1,1960
2006,5/12/17,Not Fully Investigated,1,1,1961
2006,5/12/17,Not Fully Investigated,1,1,1962
2006,5/12/17,Not Fully Investigated,1,1,1963
2006,5/12/17,Not Fully Investigated,1,1,1965
2006,5/12/17,Not Fully Investigated,1,1,1967
2006,5/12/17,Not Fully Investigated,1,1,1968
2006,5/12/17,Not Fully Investigated,1,1,1972
2006,5/12/17,Not Fully Investigated,1,1,1974
2006,5/12/17,Not Fully Investigated,1,1,1975
2006,5/12/17,Not Fully Investigated,1,1,1977
2006,5/12/17,Not Fully Investigated,1,1,1979
2006,5/12/17,Not Fully Investigated,1,1,1980
2006,5/12/17,Not Fully Investigated,1,1,1981
2006,5/12/17,Not Fully Investigated,1,1,1982
2006,5/12/17,Not Fully Investigated,1,1,1983
2006,5/12/17,Not Fully Investigated,1,1,1984
2006,5/12/17,Not Fully Investigated,1,1,1985
2006,5/12/17,Not Fully Investigated,1,1,1987
2006,5/12/17,Not Fully Investigated,1,1,1991
2006,5/12/17,Not Fully Investigated,1,1,1992
2006,5/12/17,Not Fully Investigated,1,1,1995
2006,5/12/17,Not Fully Investigated,1,1,1996
2006,5/12/17,Not Fully Investigated,1,1,1997
2006,5/12/17,Not Fully Investigated,1,1,1999
2006,5/12/17,Not Fully Investigated,1,1,2000
2006,5/12/17,Not Fully Investigated,1,1,2001
2006,5/12/17,Not Fully Investigated,1,1,2003
2006,5/12/17,Not Fully Investigated,1,1,2004
2006,5/12/17,Not Fully Investigated,1,1,2006
2006,5/12/17,Not Fully Investigated,1,1,2007
2006,5/12/17,Not Fully Investigated,1,1,2008
2006,5/12/17,Not Fully Investigated,1,1,2009
2006,5/12/17,Not Fully Investigated,1,1,2011
2006,5/12/17,Not Fully Investigated,1,1,2012
2006,5/12/17,Not Fully Investigated,1,1,2013
2006,5/12/17,Not Fully Investigated,1,1,2014
2006,5/12/17,Not Fully Investigated,1,1,2015
2006,5/12/17,Not Fully Investigated,1,1,2018
2006,5/12/17,Not Fully Investigated,1,1,2021
2006,5/12/17,Not Fully Investigated,1,1,2022
2006,5/12/17,Not Fully Investigated,1,1,2023
2006,5/12/17,Not Fully Investigated,1,1,2024
2006,5/12/17,Not Fully Investigated,1,1,2025
2006,5/12/17,Not Fully Investigated,1,1,2027
2006,5/12/17,Not Fully Investigated,1,1,2033
2006,5/12/17,Not Fully Investigated,1,1,2037
2006,5/12/17,Not Fully Investigated,1,1,2038
2006,5/12/17,Not Fully Investigated,1,1,2039
2006,5/12/17,Not Fully Investigated,1,1,2040
2006,5/12/17,Not Fully Investigated,1,1,2041
2006,5/12/17,Not Fully Investigated,1,1,2042
2006,5/12/17,Not Fully Investigated,1,1,2043
2006,5/12/17,Not Fully Investigated,1,1,2050
2006,5/12/17,Not Fully Investigated,1,1,2059
2006,5/12/17,Not Fully Investigated,1,1,2080
2006,5/12/17,Not Fully Investigated,1,1,2118
2006,5/12/17,Not Fully Investigated,1,1,2121
2006,5/12/17,Not Fully Investigated,1,1,2123
2006,5/12/17,Not Fully Investigated,1,1,2124
2006,5/12/17,Not Fully Investigated,1,1,2126
2006,5/12/17,Not Fully Investigated,1,1,2127
2006,5/12/17,Not Fully Investigated,1,1,2129
2006,5/12/17,Not Fully Investigated,1,1,2130
2006,5/12/17,Not Fully Investigated,1,1,2131
2006,5/12/17,Not Fully Investigated,1,1,2132
2006,5/12/17,Not Fully Investigated,1,1,2133
2006,5/12/17,Not Fully Investigated,1,1,2135
2006,5/12/17,Not Fully Investigated,1,1,2138
2006,5/12/17,Not Fully Investigated,1,1,2139
2006,5/12/17,Not Fully Investigated,1,1,2142
2006,5/12/17,Not Fully Investigated,1,1,2148
2006,5/12/17,Not Fully Investigated,1,1,2151
2006,5/12/17,Not Fully Investigated,1,1,2152
2006,5/12/17,Not Fully Investigated,1,1,2155
2006,5/12/17,Not Fully Investigated,1,1,2156
2006,5/12/17,Not Fully Investigated,1,1,2158
2006,5/12/17,Not Fully Investigated,1,1,2159
2006,5/12/17,Not Fully Investigated,1,1,2160
2006,5/12/17,Not Fully Investigated,1,1,2162
2006,5/12/17,Not Fully Investigated,1,1,2163
2006,5/12/17,Not Fully Investigated,1,1,2164
2006,5/12/17,Not Fully Investigated,1,1,2165
2006,5/12/17,Not Fully Investigated,1,1,2167
2006,5/12/17,Not Fully Investigated,1,1,2173
2006,5/12/17,Not Fully Investigated,1,1,2176
2006,5/12/17,Not Fully Investigated,1,1,2178
2006,5/12/17,Not Fully Investigated,1,1,2179
2006,5/12/17,Not Fully Investigated,1,1,2182
2006,5/12/17,Not Fully Investigated,1,1,2183
2006,5/12/17,Not Fully Investigated,1,1,2185
2006,5/12/17,Not Fully Investigated,1,1,2186
2006,5/12/17,Not Fully Investigated,1,1,2187
2006,5/12/17,Not Fully Investigated,1,1,2188
